j***8,机子全新11月份的机子包装完好，快递很快，很轻的一个包裹，蹲了好久终于蹲到了有货，然后毫不犹豫的下单了，现在开始看镜头。,5
c***8,真的很喜欢，完全超出期望值，发货速度非常快，包装非常仔细、严实，物流公司服务态度很好，运送速度很快，很满意的一次购物,5
j***7,非常满意的一次购物，物有所值，比实体店里实惠多了！质量很好哦，发货也很快，一家非常喜欢的店铺，我要疯狂推荐给朋友们,5
流***_,"产品包装：包装非常好，有两层保护气垫
外形外观：银色非常好看，颜值很高
成像效果：效果非常好，像素也很高，色彩也很好
反应速度：很快
便携性能：a7c2机身小巧轻便，很适合旅游携带",5
j***e,"外形外观：很小巧，银色版本颜值高，更容易带出去拍照
反应速度：周末出去**用了半天，搭配的是索尼fe200-600，只要没有复杂遮挡，对焦速度都很迅猛",5
z***x,"产品包装：包装非常靠谱 送货非常快
外形外观：外观古典大方，真机比照片好看
成像效果：拍照录像刚刚的
反应速度：那必须快
便携性能：要的就是没有额头，这样体积小很多，方便放到挎包
其他特色：满意一个字",5
冬***_,第一次拥有我人生中的相机，之前观察了很久喜欢了很久终于在13999的时候下单啦官网原价不加价真的很香拍出来的照片真的很好看操作也很方便全画幅香的一匹呀,5
l***1,"产品包装：包装完好无缺
外形外观：小巧精悍，好看又美观，很小巧，带出去很方便，拍娃必备
成像效果：成像效果好，一流，太棒了
便携性能：轻便方便，很轻
其他特色：ai对焦真的很香",5
一***哦,"产品包装：一如既往地简洁
外形外观：小巧很帅
成像效果：很快AI识别
反应速度：T1级别
便携性能：肯定不算重，很方便携带
其他特色：这个价位的好机器",5
会***树,"外形外观：非常帅气
成像效果：宽容度非常好 不愧是索尼大法
便携性能：小巧轻便，出门扫街必备相机
其他特色：拍摄体验非常棒",5
f***2,刚收到就迫不及待的打开拿出来稀罕稀罕了，第一次入手相机，最近也比较爱拍片，一直用的手机，从朋友那边了解到相机，自己也研究了有段时间，从7c和m4中最终选出了7c，看中它的小巧，随身装带很方便，拿起来也就比手机略重一点，没想这么轻，  新手一枚，虽然m4参数很好，也不太会用ha，先拿这个练手把，镜头还没有到，没有拍样片，后续再补充。 这个商品的性能真是令人惊喜！质量上乘，使用起来非常顺手。卖家的服务态度也很好，及时回复我的问题，并解决了我的疑惑。,5
u***r,"相机很轻很方便，满足我拍照的所有需求，照片刀锐奶化像素高清，各种二次构图
都依然清晰。AI对焦还不错，拍人拍动物对焦速度都很快，目前A7C2是我用着最顺手最想带出来拍照的相机，银色复古的配色颜值也很高，推荐给所有近期
想买微单的朋友们。",5
b***3,"质量非常好,与卖家描述的完全一致, 真的很喜欢,完全超出期望值,发货速 度非常快,包装非常仔细、严实,京东物流公司服务态度很好,运送速度很快,很满意的一次购物质量很好, 希望更多的朋友信赖京东. 客服态度特好, 我会再次光顾的，发货迅速，态度很好，很满意！很好很好！",5
j***a,蹲了好久终于抢到了，颜值很高，也很轻便，原价抢到单机很划算，超级喜欢，自己配置了一个镜头，爱了爱了。,5
j***a,这个产品真的很棒！质量上乘，价格合理，使用起来非常方便。卖家服务态度也很好，发货速度快。总之，这次购物让我非常满意，强烈推荐给大家！,5
u***m,外观复古。小巧轻便。颜值完全在线。出门携带也方便。视频拍摄稳定性也很好。对焦也很快，特别是持续眼部对焦。全画幅的大底拍视频效果很好。,5
S***n,"产品包装：包装很严实，没有破损！
外形外观：样子很复古，小巧玲珑，重量很轻，搭配合理！
成像效果：3300像素很真实，清晰度高，色彩和白平衡需要手动调节！
反应速度：速度超快，连拍还好！
便携性能：放小包也行，镜头比它大！",5
j***c,原价购入，简直不要太香，手上的A7m3干活好几年了，意识到想要一台拍照备用机，视频主力机，对比过6700也是不错的选择，奈何手上全是全幅镜头，又被a7c2的银色帅到了，果断下单，做工很好。小巧轻便，Ai对焦和自带创意外观简直太爱了,5
胖***儿,"产品包装：挺好的
外形外观：和一代外观差不多，但是感觉一代质感精致一点，不过还是颜值高。
成像效果：高像素，对焦快，成像比一代提升很多。
反应速度：索尼对焦毋庸置疑了
便携性能：便携性能：全画幅里面相对轻巧的了，配个轻便镜头很迷你。",5
j***5,"外形外观：清新复古颜值高。
成像效果：画质好，色彩好。
反应速度：对焦迅速和准确。
便携性能：小巧轻便，适合出门。",5
叶***1,千呼万唤始出来，终于在购买a7r5后一个月抢到a7c2，小巧玲珑，全黑更耐看，功能拓展不错，屏幕比起以前的好多了。希望后续能伴随我记录生活，赞一个。,5
l***r,双十一没抢到，这次终于抢到了。到手超出预期的小巧，照片成像质量比我以前用的APS-C的要高上很多，20-70的镜头不错，装上后拿在手里不压手，总体方便携带。如果说需要改进的地方，建议送个充电器和数据线。,5
江***风,终于被我蹲到了，等了两天才收到镜头，立刻试了一下，对焦确实比之前的佳能 rp 快多了，不犹豫，创意外观也好用。关键是镜头选择多，轻便，搭配轻便的镜头，我买了索尼的 35 2.8 和 85 1.8，比较和谐，本来打算买 70200F4，为了便携轻便放弃了，避免头重脚轻。既然买 A7C2，主打就是要轻便，原厂的 40 50 25 性价比太低了，从老镜头里面选了这两个轻便的，家用也够了，带出门没有压力，不用健身了。剩下的慢慢摸索。,5
r***n,千呼万唤，计划了一年，上市后又抢了三个月，终于到手了。a7c2和a6000比整体尺寸大不了多少，机身稍厚了点，但是新增了很多黑魔法功能，现在能用上更好的全画幅镜头了。平时挂机还是喜欢用国产0.95定焦。,5
J***_,"外形外观：外形小巧大气，银色颜值担当

成像效果：M4同款，像素还是可以的，加上创意外观，画质也可以直出了

便携性能：便携好感拉满，旅拍街拍必备",5
j***0,"产品包装：包装环保不带一点多余的东西
外形外观：紧凑轻便，确实便携，配上，35-150F2-2.8堪称狗骑吕布
成像效果：图片风格十分讨喜
反应速度：对焦速度极快ai对焦果然不是吹的
便携性能：还是需要配定焦镜头更加便携，大光变头重脚轻",5
黑***森,"产品包装：产品包装很简单，就一个机身，一根数据线，一根肩带，一个电池。没有了，连个充电器都没有。
外形外观：很满意，搭配40 2.5特别轻巧。无压力。很喜欢。
成像效果：成像很好，只是还没玩懂创意外观。
反应速度：对焦很快，指哪打哪。索尼的对焦，就是满意，就是够用。
便携性能：轻便小巧，随时带出门。如各个评测一样。手大一点的拿不住。
其他特色：就是方便好用。不在乎单卡还是双卡。",5
g***1,"产品包装：精简环保，材质环保
外形外观：小巧古典，颜值较高
成像效果：索尼大法，成像优秀
便携性能：小巧玲珑，方便携带
按官网说明升级了固件版本，后续使用一段时间再来评价。",5
a***e,直营店预约了一直没等到，偶然刷到有货果断下单。到手后第一时间贴了屏幕保护膜和机身贴膜，主打一个原汁原味的装修风格。忍受了五年的A73终于可以用新菜单了。随着年纪的增长人是越来越懒，机身能轻一点是一点。接下来要寻觅轻便好用的镜头，轻量化真的很影响拿出来的欲望度，能带出去的才是好器材。,5
小***靓,"产品包装：包装完好，封条无损
外形外观：小巧精致，银色更显质感，配上腾龙28-200，轻便扫街
成像效果：3300w像素没的说，跟A7M4一样的素质，完全不用担心。",5
j***J,"相机还不错，买了一个银色一个白色。
很不错，便宜一千多价格有着74 的性能，性价比在索尼来说算拉满了，虽然刀法比较索尼。总体还是比较的。希望索尼等m5可以给个完美的机器吧。",5
大***兵,"外观：有质感，银色永远滴神
重量：很轻，不愧是微单，刚拿到快递盒感觉不可思议的重量
性能：不用说了，a7m4的ai升级版
优势：强性能+小巧便携",5
F***S,"九号晚上抢了半天没有抢到，凌晨睡觉之前刷了了一下，看到有货，果断下单。反手接着买了 28200 储存卡。配送速度没的说下午就到手玩起来。
性能对我这个小白来说纯纯溢出，后面慢慢学
产品包装：全新
外形外观：好看，就是冲着银色来的
成像效果：嘎嘎好使
反应速度：挺快",5
快***东,"非常好，新手完全够用，拿到手成功注册延保。
就是连充电线都不送了有点懵逼。
膜买早了，应该买银色的膜，还是银色好看。",5
e***w,相机真的很漂亮，一直缺货，刷新了很久，终于在618原价抢到了，买的是2070套机，这个镜头效果还可以，但就是比较重，如果平常随身携带不方便。,5
u***s,只想说，蹲了多久才让我抢到了，足足三个月，每次都拼手速拼人品。做了很久的功课，选择了索尼，作为小白的入门相机，专业不懂，但是理论我懂。继续蹲配我战袍的宝剑镜头了。,5
S***w,"终于入手了7C二代，但是依然加了价🥲
目前使用下来感觉握持感好了一些，新菜单舒服很多！
多了一些滚轮，模式切换按钮，操作上便捷了很多～
再深度体验一下，看看要不要追加评价。",4
o***o,"机身小巧，手感不错，比之前的a74手感轻很多，比较适合出去旅行携带。银色机身设计有复古感，比较吸引眼球。配件只有一个肩带和电池，充电器都不送了，要批评索尼，好的不学，学苹果让用户出钱环保，差评！
快递包装有点简陋，盒子都烂了",5
H***e,之前用的a7c ，最近新出a7c2前几天早上起的早正好抢到了，对比一代我感觉便用行上提升还是蛮大的，多了个波轮和快捷键，还有屏幕触控真的好用 ，调节参数和设置方便了许多。握柄比之前握持感也有提升，握柄更加深了一些，皮质包覆更软更有质感，手感可以。之前也感受了下m4的手柄，更深但是有些&ldquo;瘦&rdquo;的感觉。所以对我来说，sony相机中，c2的握柄我可以接受了，一代就只能够挂小镜头，或是兔笼加镜头了。,5
k***k,原价入手的A7C2！加价是不可能加价的&rarr;_&rarr;没有任何纠结选了黑色，感觉还是黑色比较耐看！加了底座和手柄，好看又增加握持感！,5
p***痛,拍景够用了，操作简单，目前使用下来没有什么对焦对不准的情况。电池其实一天拍下来也够了，配两块更保险。,5
有***7,因为家里有小宝宝了，之前一直用手机给她拍照，导致我的手机内存告急，但又舍不得删，所以最后宝宝爸爸做了功课，就买了索尼这款相机，我们买的单机，镜头是朋友给的，所以算是省钱了，先后小白，就先用这个给宝宝拍照吧，颜值很棒，具体的参数还在学习中，嘻嘻，拍出来的效果还是比手机好多啦,5
D***n,老用户了，a7c 之前买了银色。这次二代尝试一下黑色，没想到黑色真机也那么好看。绝了！ 这次总比上一代提升还是蛮大的！ 冲💪  小 m4,5
老***买,收到好多天了，试用过再来评价。整体满意！唯独比首发贵了500有点心痛。最惊艳的是对焦，跟踪速度飞起。没买新镜头，之前的小头还能用，主打一个轻便。我的R2也要光荣退休了。,5
I***3,小巧轻便，颜值在线，出差旅行不二选择，太开心啦。期待已久的a7c2哇，还是觉得黑色经典。创意外观AI智能识别太强了。马上出门冲,5
j***c,"外观设计：体积便捷，按键操控优化
核心硬件：与A7  IV基本一致
感光度表现：高感画质可满足多数题材需求
对焦表现：对焦性能显著提升",5
Y***_,"产品包装：京东快递包装完美
外形外观：索尼机子工业设计太好看了
成像效果：全画幅比之前的残幅效果好太多，白平衡也把握的准
便携性能：带上28200还是有点重，机子本身虽然体型小，但还是挺有份量",5
F***G,"产品包装：包装完好
外形外观：外观充满复古的味道
成像效果：暂时没有深入体验
反应速度：比之前的产品快
便携性能：机身轻",5
y***s,"心心念念的相机终于到了
产品包装：两个纸盒包装，大盒套小盒，完美
外形外观：小巧玲珑，机身揣兜里都没压力
成像效果：3300万像素，只要配上个好点镜头画质是杠杠的
其他特色：拍视频能有4k60p，没有追求了",5
j***5,"外形外观：手柄材质改变成了仿皮材质的，而且有个凹槽，方便放食指扣着增加持握感
成像效果：相机升级到7级5轴防抖，视频支持防抖增强模式，3300万像素，咋拍都好看
便携性能：小巧讨好",5
小***夫,非常小巧，对比m4小了一大圈，轻了100多g。握持感虽然没m4扎实，但也能全掌握持。配个小镜头，出门没压力，对于扫街来说再合适不过。,5
j***0,"产品包装：包装完美
外形外观：外形美观大方时尚大方
成像效果：画质细腻生动
反应速度：对焦迅速
便携性能：小巧便携",5
K***情,早买早享受，人生第一台相机，感觉还不错，拿到手就迫不及待的出去拍了一下，感觉十分不错，相机体积非常小，放兜里就能装下，虽然是单卡槽，但是完全够用,5
c***0,某天上班在厕所摸鱼的时候突然来了条到货消息，原以为又是耍猴，就随便下单看看，没想到还抢到了我的天。从成都发货，三天后到了广州，拆开外包装，心凉凉，原厂盒子被戳出了一个洞，再拆开，还好里面没啥事，物流要差评一下，一万多的东西还如此对待。把玩了几天，对焦很快，小巧便携，还不错。,5
毕***噜,蹲了两个月终于让我蹲到，第一台全画幅，比残幅还是重不少，单手握持也舒服一些，屏幕看着真得好舒服，快门声音变了有点不习惯，复古配色超级好看，很快乐，就是现在包装简化了好多，充电器没有了，自己买了两块副厂电池和充电器套装，希望能用它拍出更好的作品,5
回***伤,索尼大法果然名不虚传，人生中第一台单反相机，目前使用没什么问题，拍照清晰，许多功能还在研究中，京东快递送货快，相信京东，以后有需要还会再来的,5
j***U,"产品包装：京东物流，包装完好
外形外观：外形外观：这价格和m4互有胜负吧 主要是奔着没有军舰头来的，
成像效果：索尼根本不知道什么叫色彩科学
便携性能：小巧轻便但小指没地方放，加个手柄握持感好些",5
S***o,"小巧便携的相机。
外形外观：手柄变大了，把持感比上一代好很多。
成像效果：3300w 像素，有了创意外观，可以让 model 看屏幕了。
其他特色：快捷菜单比之前多了不少（虽然觉得没啥太大用用）",5
e***o,"外形外观：外观简洁，适合随身携带拍摄
成像效果：成像效果还可以，感觉夜间噪点比较明显（附上一张2070G镜头直出照片）
反应速度：删除键不是很灵敏，不知道是不是为了防误删。",5
j***e,"产品包装：包装简约
外形外观：这个外观太少漂亮了，银色很有质感
成像效果：还没试，不过应该还不错，好看好看，不枉费蹲了很多天才抢到",5
u***n,之前用的是A7M3+16-35GM的组合，一个是觉得大光定更有魅力，另外是觉得整体重量偏重了，所以这次换了A7C2+35GM的组合，虽然说轻的有限，但好歹现在也是愿意带出门了，而且3300W像素，创意外观，新的对焦系统，也是值得更换的,5
l***m,"产品包装：包装完好，全新，最近出厂
其他特色：网上又了很多介绍视频，终于下定决心购买却发现官方渠道基本没货。在京东打开到货通知，每次点进去，一到付钱时就没货了，蹲了半天好不容易抢到了。在实体店把玩各种相机，拿起相机拍照，才感觉到相机拍照的仪式感是手机给不了。a7c2小巧便携性好，给外出拍照更多的便利。期待自己能用好手上的相机，给生活带来更多的便利",5
恋***f,运气不错，按点抢没抢到，过了两个小时随便一刷就刷到，立马下单，颜值高，对焦好，相比于A73，升级挺大的，整体满意！,5
愤***马,机缘巧合半夜醒来发现有现货 毫不犹豫立刻下单 富士一边去吧 抢了个把月了 毛都没见到  这机器外形靓 小巧精致 便于携带,5
L***宝,被身边无数摄影小姐妹种草的一款神器，到手后迫不及待拆箱上手，水平不咋地但装备必须搞上啊!论装备还得是SONY ，内外兼修的产品。赞。,5
Y***O,人生中的第一部微单，要从头开始学习了。验机结果如下，外包装保修卡机身三码合一，快门数1，电池容量3%。一切正常，京东的货源有保障。,5
T***k,等了很久终于等到这台相机啦！上手就感觉比那些大台要轻便不少，菜单比一代的a7c要好用许多，机身上的波轮也多了，使用起来更方便啦！,5
c***y,轻巧好用的相机，并不庞大的机身里的功能却足够好用，c系应该是最适合爱好者使用的相机了，算是入门级的顶配,5
x***2,心心念念好久，终于收到了。把手里的A7C一代升级到二代，个人感觉性能提升还是很明显的，主要就是420的8比特升到了422的10比特，像素有提升，屏幕虽说还是和佳能差距明显，但是比一代还是好很多。创意滤镜和操作界面还在熟悉，配了斯莫格的兔笼握持手感好很多。AI对焦还没体验，总体满意。,5
G***h,之前一直没有单机，这次双12前原价买到a7cii银色单机版不容易啊，对焦性能嘎嘎香，颜值嘎嘎高，体积和我的xe4差不多大。索尼大法确实好！,5
j***7,对比了好多机子，最终选了a7c。比6400贵一点，但是是个全画幅，新手入门，也不知道全画幅和半画幅区别，都说全画幅好，那就买了，。,5
J***V,等了好久终于原价买到了，不容易啊，开封用了一下还不错，之前用的是A7M4，这个更轻便一些，不是干活的纯摄影爱好者的话真的建议入手轻便一点设备，忘记用一张plus会员的优惠券，客服帮忙直接退了优惠券的钱，nice👍,5
j***a,挺轻便的，开机只有3的电了，配了一个适马65的定焦镜头，过几天去试试效果，用了三年的a6000终于退役了,5
j***东,唯一的一台存货被我抢到了😃😃😃心心念念的相机终于拿下，没有溢价，还是京东给力，套机还是大促优惠价，隔夜送货上门，物流速度没得说！要好好学习一下新宝贝的各项操作了😋😋😋,5
j***晨,心心念念的相机终于抢到了，发布的时候看到跟m4几乎一样的功能甚至在对焦防抖还略胜一筹就想着买，奈何缺货和溢价严重，现在终于抢到了，一斤的重量带着去扫街挺好的。,5
s***r,"产品包装：完整无损
外形外观：时尚小巧
成像效果：全画幅没的说，清晰透亮
反应速度：对焦速度真的飞一般的体验
便携性能：全画幅里面最小巧的了，比半画幅重点也是没办法的事情
其他特色：除了视频4k60被有意的焉割了外，其他可以说完美",5
这***起,"产品包装：包装高情商简洁、环保 就肩带电池
外形外观：真的小 比我的富士残幅都小
成像效果：Sony嘛 还能说啥
反应速度：还可以就是开机略慢
便携性能：拉满 不过全画幅镜头显得头重脚轻",5
h***u,14年老姐买了NEX7，从此入了坑，陆续购入镜头，奈何对焦不给力，真的是，9年了啊。之前抢货错过几次，周五的早七点有幸刷到了。到货包装好小，还没之前镜头的大，肩带好单薄，给了NEX7。其他嘛，新机就是香～往后，就用TA记录身边亲爱的人了( ˘ &sup3;˘),5
j***j,缺货很久了，专门起了个大早抢到了。虽然有一些问题，但京东客服很负责，一直帮助我解决问题。意外总是会有的但还好有京东客服！买任何京东自营的产品都有保障！,5
j***d,第一次使用相机，有点不会操作，哈哈哈哈哈。构图也还没学会，先说使用感受吧，电池充满要好几个小时，但是很耐电，充满电可以使用一个小时以上，具体多久我没算，因为我不拍的时候我就关机，拍了再开机，然后用苹果手机还下了creator&lsquo;s APP，刚开始很难连上相机，后面在我坚持不懈下终于连上相机，并通过这app从相机传照片到手机，这个方式很方便，,5
好***酱,开始自己不会操作，练习了几次熟悉了，自己了解了各个品牌很久，最后还是选择了索尼黑科技，可以说冲着轻便全画幅来买的，收到后各方面都还不错，成像清晰，操作也不复杂，就是比较考验后期能力。比单反小巧，搭配的2875一镜走天下，准备下次入手一个85定，客服服务是比较满意的，后续再来追评,5
l***5,"到手快一个月，用了几次，感觉还可以，以前用佳能，换到索尼，这界面是真的不太好用。
话说这个箱子的密封贴好像不**全，我打开它都没有任何破损，完全可以在贴回去。
电池一块真的不够用，需要再买一块。",5
M***t,第一次买微单相机，选择了好久，原本买了佳能R7的后面退掉了，选择了索尼这个，外观很好看，就是不知道怎么用，好多参数看的云里雾里的，小白一个，慢慢研究吧,5
j***7,"产品包装：快递盒子有点破，里面相机盒子还是可以的，不知道为什么寄的是京东超市的盒子
成像效果：成像很好
反应速度：反应速度很快
便携性能：很轻巧，不管是拿在手上还是背在身上",5
鄙***戲,"产品包装：简约风格 比较环保和Apple一样为世界做出一份贡献
便携性能：重量刚刚好 很轻便舒适
外形外观：好看",5
战***生,a7m4跟a7c2之间纠结了很久，最终还是选择了a7c2，毕竟是新产品，原价购买也挺开心，真正买到手，其实也没拍什么照片，贴完膜就吃灰了,5
金***篇,对焦比a7m4强，除了没双卡基本没什么可以抱怨的了。没有军舰头以后配小镜头冬天可以直接揣大衣兜里，便携性拉满了,5
壹***泓,这台是不错的机子小巧。镜头选择也多。性能强大，40g价格居高不下，只好等等。刚买完发现富士x100vi要发布了。额滴心555。。。,5
Y***3,终于拿到了心心念念的a7c2，7年前的6300终于可以退居二线了，颜值和轻便程度遥遥领先，元旦旅游带出去拍照！,5
微***生,"产品包装：包装完好相信京东快递
外形外观：C2外观确实好看呀
成像效果：成像效果不错，拿着机器去了一趟泉州拍了拍，人生第一台相机，感觉拍的还行。
反应速度：对焦速度快指哪打哪
便携性能：轻便是肯定的但是还是看带什么镜头出去啦
PS：反正就是买来玩又想要全画幅还要颜值轻便选C2是不错的选择，V30的卡对于我没有太多连拍视频需求完全足够用了，电池续航也还不错，中轻度一天足够用啦！推荐",5
婷***物,"新相机 | 索尼A7C2 使用两周的感受
人生第一台全画幅相机终于到手，经过两个多月的等待，真正拿到的那一刻还是非常喜悦的！
选了银色单机身，复古感／自带文艺气质，整体质感很棒！
■ 搭配的第一颗镜头：
索尼原厂SEL2070G
选这颗镜头的原因很简单，个人喜欢稍带重量的扎实感，变焦方便且画质也不错，重量合适／488g＋机身正合适，20-70这个焦段日常使用90％以上的场景都是够用的，加上我喜欢安静的拍摄，不用来回走动，综合考虑变焦头更适合我。
搭配镜头就像找对象，没有完美只有自己觉得合适，适合自己最重要！
■关于操控感受：
增加了前拨轮，实际使用方便很多！小机身更轻量，手柄厚实握持感舒适，但～小拇指也是无处安放。
Ai对焦很快，智能芯片的引入对焦抓拍人像／动物方便许多，但耗电也挺快～ 拍摄量大的话需要增加1-2块备用电池，简单的日常记录1块电池就够用。
夜拍环境下感觉对焦不太顺畅（可以切换手动or按键对焦来解决这个问题），传图到手机可以使用Creators，传输速度超快！
■关于创意外观：
相机自带的内置滤镜，微调参数就能出来不错的效",5
n***e,"成像效果：符合索尼的成像色彩
便携性能：真的很轻
反应速度：对焦真的很快
外形外观：女生比较喜欢
产品包装：很简洁",5
迟***啊,"产品包装：完好
外形外观：银色很好看
镜头还没到呢，人生第一台相机，要多多使用多多进步拍出满意的照片！",5
z***7,相机很喜欢，很小巧，带出门没什么负担，能乐意带出门的相机才是好相机📷颜值很高，非常喜欢，还在努力学习中，期待能产出很多优秀的作品,5
x***h,相机很轻，银色复古好看，等了很久才等到货，索尼的对焦追焦能力很强，就是太过于&ldquo;环保了&rdquo;,5
j***Y,心心念念的a7c2代，看到有货了，立马拍了！！！真的等了好久好久才有货，物流很快晚上下单第二天下午就拿到货了，感恩，相机还在摸索阶段！下一步就是带着它去旅游去扫街啦！,5
j***n,从R2换过来，配的24105。触屏、新菜单、创意外观都很不错。机身更紧凑，稍微轻了一点。银色应该会更好看。,5
L***e,机身非常小巧，适合手小的人，不然得带个兔笼，另外标盒是没充电器和充电线的，用手机type c也可以，方便旅行跟手机共线。,5
说***吧,非常轻便，上面拨轮单独做了亮化，配色经典。电池也挺耐用，机内支持lut  对焦迅速，在黑暗中也很快速。非常适合拍视频，口播、vlog 和直播使用。,5
素***6,非常小巧轻便的一款全画幅微单相机，颜值很高，上手感觉不错，做了简单设置之后就就去拍照片了。照片视频都可以拍，对焦完全不用操心，画质也够用。,5
杨***渊,"产品包装：常规包装。。
外形外观：小巧玲珑，设计严谨细致，很有质感吖。
成像效果：小白初用相机，没有对比，不做评论。后期再谈
反应速度：灵敏迅速，需要多做测评
便携性能：很方便，银色很是美得通透
其他特色：因为是第一次用相机，不做过多的评论。个人感觉各方面足够用，需要很多配件。
不足之处哈:  不带卡，充电线都没有很是遗憾。",5
漫***咪,"除了满意还是满意。京东的发货速度超预期的快啊！
颜值满意，性能满意！
对焦超快，拨盘什么的操作还有语音播报，也是醉了，上手轻轻松松。",5
淡***m,"产品包装：包装好，保护到位，
外形外观：轻便小巧，颜值高，巴掌大小，无敌
成像效果：成像效果好，搭配 2470 gm 2 非常好用
反应速度：反应很快，比之前用的一代快多了。",5
u***l,"外观颜值，功能方面，都爱不惜手。真的很喜欢这机器！希望能够拍出好看的照片来！
反应速度：对焦快
便携性能：轻便小巧
外形外观：十分完美，颜值爆表",5
g***7,机子很紧凑，握感适合我，黑色很耐看，更有质感。功能强大，画质也很好，对焦确实强，拍人像只管构图就行了。,5
5***l,"a7c2加腾龙28-200，直接一次性退烧，天下之大都可去得！爱好者不用再追求更多了！
相机很小，但是重量其实并不轻，银色造型很优秀，按键操控多了很多，尤其机器比三代机要反应快很多。",5
E***s,相机很不错，做工很好，手感比一代好，其实早就想买个相机学学拍照了，之前买了个卡片机，后来从单反时代一直犹豫，这次终于决定买了，数码产品买新不买旧，之前看了好多款，最后选择了这个，便携性较好的，家用很合适，个人觉得纯黑比银色看上去更高级，物流配送很快，接下来就要好好学习摄影了,5
魚***U,京东就是不一样，发货很快，包装完好。果然还是索尼好，如果说SONY Alpha 7C天生就将微单的便携性发挥到淋漓尽致的，那SONY Alpha 7CII自亮相起即诠释了新一代微单发展的趋势。高颜值、高机动性、实用技术的深度融合以及出色的双影像性能。轻便又拥有丰富的功能和成像效果，真的太棒了！值得入手！,5
小***森,"在凌晨一点的时候突然有货了，终于买到了，没有单机，就买的套头，镜头后面再补吧，起码五年内不用换相机了，小手用着刚好，操作也很方便。
产品包装：包装是京东的塑封，完好无损。
外形外观：大爱
便携性能：超级便携",5
o***b,"产品包装：非常好，特别严实。
外形外观：很好看，很喜欢。
成像效果：非常完美，特别完美！
反应速度：很快，按下就拍！
便携性能：不是很重，很方便携带。
其他特色：平时带出去非常方便，背身上，随时随地都可以拍照，再也不用拿手机拍照了，拍的照片都非常有感觉！",5
迪***U,相机小巧，轻盈，出行携带非常方便，即使携带一天也不会累，拍照非常清晰，与手机不一样，能拍出想要的效果，非常推荐，很适合出去玩用。,5
溢***8,运气太棒了，终于抢到了索尼相机，纯小白入手，之前买过富士，到手感觉聚焦能力非常强，同等价位绝对性价比很高，外形很帅很喜欢，努力成为摄像大神。,5
j***F,不错，外观大小和A7C相差无几，之前用了几年A7C一代，这次放弃了二代直接升级R系列，看重高像素，随机还有延长手柄。新增加的一些功能真的不错，而且机身处理器的提升，系统操作更流畅，照片浏览比A7C一代快了几个档次，喜欢高像素又喜欢轻巧相机的朋友，可以下手。,5
亮***德,纯相机新手，还在摸索，不过自带创意外观对于新手来说真的很好用，而且会提升新手的信心，机身真的轻便好看，非常有带出去的欲望,5
像***风,&quot;索尼A7C2，简直是摄影控的福音！超赞的画质，操作也很简便，入手后发现它的性能远超我的预期。绝对是个实力派选手，值得大家入手！&quot;,5
小***范,卖了A7M4换的A7C2，索尼的设计很有感觉。黑科技满满，刀法也十分精准。拍照录视频够用了，适合自己才是最好的。,5
M***i,千辛万苦终于抢到了，搭配新出的gm头，又轻便画质又好，简直完美，自带的2070也非常实用，挂机旅游必备了属于是！,5
u***e,这么热门的机器当天抢购下单第二天就快递到手了，不愧是京东！包装完好机器功能正常。画质出色，新加波轮和按键的操作手感相比一代有了很大提升。七级防抖现在200mm长焦手持1/15s也可以稳定出片了，放下快门帘可以有效防止进灰。万元入门性价比非常高的微单！,5
小***活,"产品包装：包装完好
外形外观：小巧便携的外形尺寸！
反应速度：对焦，追焦速度比73更快一点，加了实时追踪功能，用起来更加顺手便捷，视频模式下也加了人眼对焦，
便携性能：非常小巧",5
小***3,最近因为去旅游，在考虑便捷性等因素后，决定入手了这台a7c，结果没让我失望，机身轻巧。全画幅的拍摄质量比我一起的残幅老单反好很多！重新唤醒我对摄影的爱好！,5
L***0,"产品包装：包装完好
外形外观：银色很漂亮
成像效果：现货一流
好不容易买到的，京东物流很快，喜欢的相机，拍照效果很好。",5
北***师,"越用越香的索尼a7c2，在a7c2和a7m4之间纠结许久，最终还是入手轻了150g的a7c2，选它的原因很简单&mdash;&mdash;轻便好看。今天带它去逛了园博园，感觉比想象的还要好，纯纯真香警告。我把购机前对这台相机的顾虑和真正上手后的体验总结了一下，给即将入手或正在纠结选它还是a7m4的小伙伴一点参考。
1.关于操控
小机身的确带来了握持感和操控感的下降，虽然握柄较
一代机身有加深，但仍然有握不满的感觉，但对我来
说能接受，因为手不算大，小手指也完全可以搭在握柄
上。
在拍摄桂花这种需要精细对焦的静物时，没有对焦摇杆使得操控没有那么顺畅，不像a7m4有着极为合理的按键布局，a7c2虽然可以使用下方的按键对焦，但整体的感觉是操控感不够丝滑。
2.关于快门速度：
我从来不在晴天中午的户外拍摄大光圈人像，也不拍高速运动物体，连鸟都不打，电子前帘上不到1/8000对我没有任何影响，翻了下之前用xt4拍的照片参数，几乎没有快门速度上到1/4000的，1/2000也很少，所以还得结合自己的拍摄习惯来看，而且a7c2的iso可以向下扩展到50，对我是完全够用了。",5
j***Y,一狠心买了小溢价的套机套装，为了银色呜呜。单相机机身很轻，加上套头的话整体挺配的。后追加了新镜头，dddd，整体也不重（妹子用）可以冲！希望多练手，多出片，不辜负相机（银子）有送一颗电池和相机带，其他无，要自买电池充电器等。,5
